address,number,street,unit,city,state,zip,latitude,longitude,residential_proof,nearest_parcel_land_use,distance_m,parcel_id
"5833 SUNSHINE BROOK LN, Columbus, OH, 43232",5833,SUNSHINE BROOK LN,,Columbus,OH,43232,39.9099224,-82.8399572,nearest parcel (within 9m) LANDUSE 510,510,9.3,530-282591
"5799 SUNSHINE BROOK LN, Columbus, OH, 43232",5799,SUNSHINE BROOK LN,,Columbus,OH,43232,39.9100071,-82.8408095,nearest parcel (within 39m) LANDUSE 510,510,39.2,530-282585
"5844 FERN HILL LN, Columbus, OH, 43232",5844,FERN HILL LN,,Columbus,OH,43232,39.9103303,-82.8397423,nearest parcel (within 21m) LANDUSE 510,510,20.6,530-282593
"5825 SUNSHINE BROOK LN, Columbus, OH, 43232",5825,SUNSHINE BROOK LN,,Columbus,OH,43232,39.9099311,-82.840136,nearest parcel (within 13m) LANDUSE 510,510,12.8,530-282590
"5821 SUNSHINE BROOK LN, Columbus, OH, 43232",5821,SUNSHINE BROOK LN,,Columbus,OH,43232,39.9099364,-82.8402367,nearest parcel (within 20m) LANDUSE 510,510,20.3,530-282590
"5835 SUNSHINE BROOK LN, Columbus, OH, 43232",5835,SUNSHINE BROOK LN,,Columbus,OH,43232,39.9099247,-82.8399532,nearest parcel (within 9m) LANDUSE 510,510,9.2,530-282591
"5801 SUNSHINE BROOK LN, Columbus, OH, 43232",5801,SUNSHINE BROOK LN,,Columbus,OH,43232,39.9100052,-82.8407547,nearest parcel (within 39m) LANDUSE 510,510,38.7,530-282585
"5767 SUNSHINE BROOK LN, Columbus, OH, 43232",5767,SUNSHINE BROOK LN,,Columbus,OH,43232,39.9099983,-82.8415802,nearest parcel (within 39m) LANDUSE 510,510,39.4,530-282581
"5797 SUNSHINE BROOK LN, Columbus, OH, 43232",5797,SUNSHINE BROOK LN,,Columbus,OH,43232,39.910011,-82.8408972,nearest parcel (within 39m) LANDUSE 510,510,39.1,530-282584
"5795 SUNSHINE BROOK LN, Columbus, OH, 43232",5795,SUNSHINE BROOK LN,,Columbus,OH,43232,39.9100134,-82.8409517,nearest parcel (within 39m) LANDUSE 510,510,39.2,530-282584
"5828 FERN HILL LN, Columbus, OH, 43232",5828,FERN HILL LN,,Columbus,OH,43232,39.910444,-82.840027,nearest parcel (within 6m) LANDUSE 510,510,6.4,530-282594
"5818 FERN HILL LN, Columbus, OH, 43232",5818,FERN HILL LN,,Columbus,OH,43232,39.9104581,-82.8403238,nearest parcel (within 31m) LANDUSE 510,510,31.4,530-282594
"5848 FERN HILL LN, Columbus, OH, 43232",5848,FERN HILL LN,,Columbus,OH,43232,39.9102523,-82.8397501,nearest parcel (within 19m) LANDUSE 510,510,19.4,530-282593
"5811 SUNSHINE BROOK LN, Columbus, OH, 43232",5811,SUNSHINE BROOK LN,,Columbus,OH,43232,39.909995,-82.8405304,nearest parcel (within 39m) LANDUSE 510,510,38.7,530-282586
"5854 FERN HILL LN, Columbus, OH, 43232",5854,FERN HILL LN,,Columbus,OH,43232,39.9101907,-82.8397557,nearest parcel (within 21m) LANDUSE 510,510,20.9,530-282592
"5820 FERN HILL LN, Columbus, OH, 43232",5820,FERN HILL LN,,Columbus,OH,43232,39.9104539,-82.8402376,nearest parcel (within 24m) LANDUSE 510,510,24.1,530-282594
"5862 FERN HILL LN, Columbus, OH, 43232",5862,FERN HILL LN,,Columbus,OH,43232,39.9100506,-82.8397644,nearest parcel (within 22m) LANDUSE 510,510,21.6,530-282591
"5773 SUNSHINE BROOK LN, Columbus, OH, 43232",5773,SUNSHINE BROOK LN,,Columbus,OH,43232,39.90999,-82.841403,nearest parcel (within 38m) LANDUSE 510,510,37.8,530-282582
"5769 SUNSHINE BROOK LN, Columbus, OH, 43232",5769,SUNSHINE BROOK LN,,Columbus,OH,43232,39.9099936,-82.8414806,nearest parcel (within 39m) LANDUSE 510,510,38.7,530-282581
"5840 FERN HILL LN, Columbus, OH, 43232",5840,FERN HILL LN,,Columbus,OH,43232,39.9103911,-82.839739,nearest parcel (within 19m) LANDUSE 510,510,19.0,530-282594
"5805 SUNSHINE BROOK LN, Columbus, OH, 43232",5805,SUNSHINE BROOK LN,,Columbus,OH,43232,39.9100018,-82.8406869,nearest parcel (within 39m) LANDUSE 510,510,38.8,530-282585
"5831 SUNSHINE BROOK LN, Columbus, OH, 43232",5831,SUNSHINE BROOK LN,,Columbus,OH,43232,39.9099276,-82.8400566,nearest parcel (within 9m) LANDUSE 510,510,8.5,530-282590
"5765 SUNSHINE BROOK LN, Columbus, OH, 43232",5765,SUNSHINE BROOK LN,,Columbus,OH,43232,39.909997,-82.8415826,nearest parcel (within 39m) LANDUSE 510,510,39.3,530-282581
"5823 SUNSHINE BROOK LN, Columbus, OH, 43232",5823,SUNSHINE BROOK LN,,Columbus,OH,43232,39.9099354,-82.8402346,nearest parcel (within 20m) LANDUSE 510,510,20.1,530-282590
"5688 E LIVINGSTON AVE, Columbus, OH, 43232",5688,E LIVINGSTON AVE,,Columbus,OH,43232,39.9432418,-82.843881,nearest parcel (within 48m) LANDUSE 551,551,47.8,010-186832
"5299 E LIVINGSTON AVE, Columbus, OH, 43232",5299,E LIVINGSTON AVE,,Columbus,OH,43232,39.9432806,-82.8535112,nearest parcel (within 27m) LANDUSE 510,510,26.8,010-130976
"5833 HIDDEN TRAIL WAY, Columbus, OH, 43232",5833,HIDDEN TRAIL WAY,,Columbus,OH,43232,39.9100173,-82.8385491,nearest parcel (within 16m) LANDUSE 510,510,15.6,530-301054
"5869 HIDDEN TRAIL WAY, Columbus, OH, 43232",5869,HIDDEN TRAIL WAY,,Columbus,OH,43232,39.9099957,-82.8376423,nearest parcel (within 1m) LANDUSE 510,510,0.6,530-301066
"5850 HIDDEN TRAIL WAY, Columbus, OH, 43232",5850,HIDDEN TRAIL WAY,,Columbus,OH,43232,39.9103524,-82.8379946,nearest parcel (within 27m) LANDUSE 510,510,26.8,530-301064
"5838 HIDDEN TRAIL WAY, Columbus, OH, 43232",5838,HIDDEN TRAIL WAY,,Columbus,OH,43232,39.910372,-82.838356,nearest parcel (within 27m) LANDUSE 510,510,26.7,530-301063
"5844 HIDDEN TRAIL WAY, Columbus, OH, 43232",5844,HIDDEN TRAIL WAY,,Columbus,OH,43232,39.9103633,-82.8381776,nearest parcel (within 24m) LANDUSE 510,510,24.0,530-301053
"3392 CREEK VIEW TRAIL DR, Columbus, OH, 43232",3392,CREEK VIEW TRAIL DR,,Columbus,OH,43232,39.909819,-82.8370496,nearest parcel (within 54m) LANDUSE 510,510,53.7,530-301065
"5839 HIDDEN TRAIL WAY, Columbus, OH, 43232",5839,HIDDEN TRAIL WAY,,Columbus,OH,43232,39.910009,-82.8383493,nearest parcel (within 1m) LANDUSE 510,510,1.0,530-301052
"5868 HIDDEN TRAIL WAY, Columbus, OH, 43232",5868,HIDDEN TRAIL WAY,,Columbus,OH,43232,39.9103076,-82.8374508,nearest parcel (within 9m) LANDUSE 510,510,9.0,530-302797
"5862 HIDDEN TRAIL WAY, Columbus, OH, 43232",5862,HIDDEN TRAIL WAY,,Columbus,OH,43232,39.9103356,-82.8376346,nearest parcel (within 20m) LANDUSE 510,510,19.7,530-302797
"5856 HIDDEN TRAIL WAY, Columbus, OH, 43232",5856,HIDDEN TRAIL WAY,,Columbus,OH,43232,39.9103444,-82.8378164,nearest parcel (within 23m) LANDUSE 510,510,22.7,530-302759
"5845 HIDDEN TRAIL WAY, Columbus, OH, 43232",5845,HIDDEN TRAIL WAY,,Columbus,OH,43232,39.9099938,-82.8381647,nearest parcel (within 15m) LANDUSE 510,510,14.8,530-301052
"5853 HIDDEN TRAIL WAY, Columbus, OH, 43232",5853,HIDDEN TRAIL WAY,,Columbus,OH,43232,39.9099888,-82.8379624,nearest parcel (within 22m) LANDUSE 510,510,22.3,530-301067
"5832 HIDDEN TRAIL WAY, Columbus, OH, 43232",5832,HIDDEN TRAIL WAY,,Columbus,OH,43232,39.9103896,-82.8385339,nearest parcel (within 25m) LANDUSE 510,510,24.6,530-301062
"1995 WOODCREST RD, Columbus, OH, 43232",1995,WOODCREST RD,,Columbus,OH,43232,39.9361769,-82.8587038,nearest parcel (within 22m) LANDUSE 510,510,22.3,010-127383
"3105 AMBERFIELD DR, Columbus, OH, 43232",3105,AMBERFIELD DR,,Columbus,OH,43232,39.9133413,-82.8641418,nearest parcel (within 17m) LANDUSE 510,510,16.8,010-301863
"1156 MANOR DR, Columbus, OH, 43232",1156,MANOR DR,,Columbus,OH,43232,39.9537164,-82.8328936,nearest parcel (within 22m) LANDUSE 510,510,22.4,550-156145
"4803 NIELES EDGE DR, Columbus, OH, 43232",4803,NIELES EDGE DR,,Columbus,OH,43232,39.9123935,-82.8675162,nearest parcel (within 25m) LANDUSE 510,510,25.1,010-265776
"5922 AUTUMN OAK DR, Columbus, OH, 43232",5922,AUTUMN OAK DR,,Columbus,OH,43232,39.9110415,-82.8370546,nearest parcel (within 35m) LANDUSE 510,510,34.8,530-302779
"3294 CREEK VIEW TRAIL CT, Columbus, OH, 43232",3294,CREEK VIEW TRAIL CT,,Columbus,OH,43232,39.9111818,-82.8365093,nearest parcel (within 23m) LANDUSE 510,510,22.7,530-302792
"3350 CREEK VIEW TRAIL DR, Columbus, OH, 43232",3350,CREEK VIEW TRAIL DR,,Columbus,OH,43232,39.9105823,-82.8365659,nearest parcel (within 36m) LANDUSE 510,510,35.9,530-302794
"3343 CREEK VIEW TRAIL DR, Columbus, OH, 43232",3343,CREEK VIEW TRAIL DR,,Columbus,OH,43232,39.910652,-82.836934,nearest parcel (within 33m) LANDUSE 510,510,33.4,530-302794
"5866 AUTUMN OAK DR, Columbus, OH, 43232",5866,AUTUMN OAK DR,,Columbus,OH,43232,39.911094,-82.8382588,nearest parcel (within 18m) LANDUSE 510,510,18.3,530-302764
"5874 HIDDEN TRAIL WAY, Columbus, OH, 43232",5874,HIDDEN TRAIL WAY,,Columbus,OH,43232,39.910258,-82.8372233,nearest parcel (within 14m) LANDUSE 510,510,14.4,530-302796
"3346 FARM VIEW ST, Columbus, OH, 43232",3346,FARM VIEW ST,,Columbus,OH,43232,39.9107152,-82.8387696,nearest parcel (within 11m) LANDUSE 510,510,11.2,530-301060
"1566 MCNAUGHTEN RD, Columbus, OH, 43232",1566,MCNAUGHTEN RD,,Columbus,OH,43232,39.9470563,-82.8387349,nearest parcel (within 54m) LANDUSE 553,553,53.8,550-320270
"1574 MCNAUGHTEN RD, Columbus, OH, 43232",1574,MCNAUGHTEN RD,,Columbus,OH,43232,39.9468575,-82.8389315,nearest parcel (within 41m) LANDUSE 553,553,41.3,550-320270
"1585 MacBRINN AVE, Columbus, OH, 43232",1585,MacBRINN AVE,,Columbus,OH,43232,39.9467109,-82.8383139,nearest parcel (within 29m) LANDUSE 553,553,28.6,550-320270
"1581 MacBRINN AVE, Columbus, OH, 43232",1581,MacBRINN AVE,,Columbus,OH,43232,39.9467218,-82.8382389,nearest parcel (within 35m) LANDUSE 553,553,34.8,550-320270
"3392 PLOWMAN PL UNIT 103, Columbus, OH, 43232",3392,PLOWMAN PL,UNIT 103,Columbus,OH,43232,39.9096675,-82.8335646,nearest parcel (within 11m) LANDUSE 510,510,10.6,530-172161
"3424 PLOWMAN PL UNIT 302, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 302,Columbus,OH,43232,39.9090898,-82.8334661,nearest parcel (within 13m) LANDUSE 510,510,13.5,530-172162
"3392 PLOWMAN PL UNIT 101, Columbus, OH, 43232",3392,PLOWMAN PL,UNIT 101,Columbus,OH,43232,39.9097906,-82.8335483,nearest parcel (within 13m) LANDUSE 510,510,13.2,530-172161
"3392 PLOWMAN PL UNIT 207, Columbus, OH, 43232",3392,PLOWMAN PL,UNIT 207,Columbus,OH,43232,39.9094074,-82.833558,nearest parcel (within 23m) LANDUSE 510,510,22.7,530-172162
"3424 PLOWMAN PL UNIT 107, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 107,Columbus,OH,43232,39.908731,-82.8336513,nearest parcel (within 55m) LANDUSE 510,510,54.5,530-172162
"3424 PLOWMAN PL UNIT 301, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 301,Columbus,OH,43232,39.9091077,-82.8335586,nearest parcel (within 12m) LANDUSE 510,510,12.1,530-172162
"3424 PLOWMAN PL, Columbus, OH, 43232",3424,PLOWMAN PL,,Columbus,OH,43232,39.9089153,-82.8336307,nearest parcel (within 34m) LANDUSE 510,510,34.3,530-172162
"3424 PLOWMAN PL UNIT 303, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 303,Columbus,OH,43232,39.9089866,-82.8335721,nearest parcel (within 25m) LANDUSE 510,510,25.3,530-172162
"3424 PLOWMAN PL UNIT 207, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 207,Columbus,OH,43232,39.9087295,-82.8336227,nearest parcel (within 54m) LANDUSE 510,510,54.2,530-172162
"3370 PLOWMAN PL UNIT 107, Columbus, OH, 43232",3370,PLOWMAN PL,UNIT 107,Columbus,OH,43232,39.9098957,-82.8335402,nearest parcel (within 23m) LANDUSE 510,510,23.1,530-172161
"3392 PLOWMAN PL UNIT 108, Columbus, OH, 43232",3392,PLOWMAN PL,UNIT 108,Columbus,OH,43232,39.90941,-82.8334925,nearest parcel (within 23m) LANDUSE 510,510,22.5,530-172162
"3370 PLOWMAN PL UNIT 206, Columbus, OH, 43232",3370,PLOWMAN PL,UNIT 206,Columbus,OH,43232,39.91003,-82.833404,nearest parcel (within 37m) LANDUSE 510,510,36.8,530-172161
"3424 PLOWMAN PL UNIT 305, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 305,Columbus,OH,43232,39.9088447,-82.8335849,nearest parcel (within 41m) LANDUSE 510,510,41.0,530-172162
"3424 PLOWMAN PL UNIT 204, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 204,Columbus,OH,43232,39.9089617,-82.8335065,nearest parcel (within 27m) LANDUSE 510,510,27.4,530-172162
"3370 PLOWMAN PL, Columbus, OH, 43232",3370,PLOWMAN PL,,Columbus,OH,43232,39.9100634,-82.8335188,nearest parcel (within 41m) LANDUSE 510,510,40.8,530-172161
"3407 RORY DR, Columbus, OH, 43232",3407,RORY DR,,Columbus,OH,43232,39.9093181,-82.8332975,nearest parcel (within 14m) LANDUSE 510,510,14.3,530-172163
"3392 PLOWMAN PL UNIT 205, Columbus, OH, 43232",3392,PLOWMAN PL,UNIT 205,Columbus,OH,43232,39.9095315,-82.8335436,nearest parcel (within 20m) LANDUSE 510,510,20.5,530-172161
"3370 PLOWMAN PL UNIT 205, Columbus, OH, 43232",3370,PLOWMAN PL,UNIT 205,Columbus,OH,43232,39.910011,-82.8335023,nearest parcel (within 35m) LANDUSE 510,510,34.8,530-172161
"5923 HUNTLEYWOOD BLVD, Columbus, OH, 43232",5923,HUNTLEYWOOD BLVD,,Columbus,OH,43232,39.9467581,-82.8378538,nearest parcel (within 39m) LANDUSE 553,553,39.4,550-320310
"3370 PLOWMAN PL UNIT 204, Columbus, OH, 43232",3370,PLOWMAN PL,UNIT 204,Columbus,OH,43232,39.9101264,-82.8333954,nearest parcel (within 48m) LANDUSE 510,510,47.6,530-172161
"3392 PLOWMAN PL UNIT 107, Columbus, OH, 43232",3392,PLOWMAN PL,UNIT 107,Columbus,OH,43232,39.9094089,-82.8335866,nearest parcel (within 23m) LANDUSE 510,510,23.5,530-172162
"3370 PLOWMAN PL UNIT 105, Columbus, OH, 43232",3370,PLOWMAN PL,UNIT 105,Columbus,OH,43232,39.9100125,-82.8335309,nearest parcel (within 35m) LANDUSE 510,510,35.4,530-172161
"3424 PLOWMAN PL UNIT 308, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 308,Columbus,OH,43232,39.9087291,-82.8335,nearest parcel (within 53m) LANDUSE 510,510,53.2,530-172162
"5938 HIGHLAND GREEN BLVD, Columbus, OH, 43232",5938,HIGHLAND GREEN BLVD,,Columbus,OH,43232,39.9467235,-82.8375641,nearest parcel (within 34m) LANDUSE 553,553,34.1,550-320310
"3392 PLOWMAN PL UNIT 206, Columbus, OH, 43232",3392,PLOWMAN PL,UNIT 206,Columbus,OH,43232,39.9095432,-82.8334505,nearest parcel (within 17m) LANDUSE 510,510,17.5,530-172161
"3370 PLOWMAN PL UNIT 106, Columbus, OH, 43232",3370,PLOWMAN PL,UNIT 106,Columbus,OH,43232,39.9100315,-82.8334326,nearest parcel (within 37m) LANDUSE 510,510,36.8,530-172161
"3370 PLOWMAN PL UNIT 305, Columbus, OH, 43232",3370,PLOWMAN PL,UNIT 305,Columbus,OH,43232,39.9100095,-82.8334738,nearest parcel (within 34m) LANDUSE 510,510,34.4,530-172161
"3392 PLOWMAN PL UNIT 202, Columbus, OH, 43232",3392,PLOWMAN PL,UNIT 202,Columbus,OH,43232,39.9097691,-82.83343,nearest parcel (within 8m) LANDUSE 510,510,7.8,530-172161
"3424 PLOWMAN PL UNIT 108, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 108,Columbus,OH,43232,39.9087321,-82.8335571,nearest parcel (within 53m) LANDUSE 510,510,53.1,530-172162
"3424 PLOWMAN PL UNIT 103, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 103,Columbus,OH,43232,39.9089896,-82.8336292,nearest parcel (within 27m) LANDUSE 510,510,26.6,530-172162
"3424 PLOWMAN PL UNIT 203, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 203,Columbus,OH,43232,39.9089881,-82.8336007,nearest parcel (within 26m) LANDUSE 510,510,25.8,530-172162
"3370 PLOWMAN PL UNIT 203, Columbus, OH, 43232",3370,PLOWMAN PL,UNIT 203,Columbus,OH,43232,39.9101529,-82.8334896,nearest parcel (within 50m) LANDUSE 510,510,50.4,530-172161
"3370 PLOWMAN PL UNIT 303, Columbus, OH, 43232",3370,PLOWMAN PL,UNIT 303,Columbus,OH,43232,39.9101514,-82.833461,nearest parcel (within 50m) LANDUSE 510,510,50.2,530-172161
"3415 BRICE RD, Columbus, OH, 43232",3415,BRICE RD,,Columbus,OH,43232,39.9091533,-82.8332602,nearest parcel (within 5m) LANDUSE 510,510,4.7,530-172163
"3370 PLOWMAN PL UNIT 207, Columbus, OH, 43232",3370,PLOWMAN PL,UNIT 207,Columbus,OH,43232,39.9098942,-82.8335116,nearest parcel (within 22m) LANDUSE 510,510,22.2,530-172161
"3392 PLOWMAN PL UNIT 303, Columbus, OH, 43232",3392,PLOWMAN PL,UNIT 303,Columbus,OH,43232,39.9096645,-82.8335074,nearest parcel (within 6m) LANDUSE 510,510,6.5,530-172161
"3370 PLOWMAN PL UNIT 208, Columbus, OH, 43232",3370,PLOWMAN PL,UNIT 208,Columbus,OH,43232,39.9098954,-82.8334175,nearest parcel (within 22m) LANDUSE 510,510,21.8,530-172161
"3392 PLOWMAN PL UNIT 308, Columbus, OH, 43232",3392,PLOWMAN PL,UNIT 308,Columbus,OH,43232,39.909407,-82.8334353,nearest parcel (within 23m) LANDUSE 510,510,22.9,530-172162
"3370 PLOWMAN PL UNIT 304, Columbus, OH, 43232",3370,PLOWMAN PL,UNIT 304,Columbus,OH,43232,39.9101249,-82.8333668,nearest parcel (within 48m) LANDUSE 510,510,47.7,530-172161
"5997 HIGHLAND GREEN BLVD, Columbus, OH, 43232",5997,HIGHLAND GREEN BLVD,,Columbus,OH,43232,39.9465709,-82.8359477,nearest parcel (within 43m) LANDUSE 553,553,43.2,550-320382
"3392 PLOWMAN PL UNIT 105, Columbus, OH, 43232",3392,PLOWMAN PL,UNIT 105,Columbus,OH,43232,39.909533,-82.8335722,nearest parcel (within 21m) LANDUSE 510,510,21.4,530-172161
"5972 HIGHLAND GREEN BLVD, Columbus, OH, 43232",5972,HIGHLAND GREEN BLVD,,Columbus,OH,43232,39.946619,-82.8366198,nearest parcel (within 46m) LANDUSE 553,553,45.9,550-320406
"3370 PLOWMAN PL UNIT 306, Columbus, OH, 43232",3370,PLOWMAN PL,UNIT 306,Columbus,OH,43232,39.9100285,-82.8333755,nearest parcel (within 37m) LANDUSE 510,510,37.0,530-172161
"3424 PLOWMAN PL UNIT 306, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 306,Columbus,OH,43232,39.9088638,-82.8334866,nearest parcel (within 38m) LANDUSE 510,510,38.3,530-172162
"3424 PLOWMAN PL UNIT 102, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 102,Columbus,OH,43232,39.9090928,-82.8335232,nearest parcel (within 13m) LANDUSE 510,510,12.9,530-172162
"3370 PLOWMAN PL UNIT 308, Columbus, OH, 43232",3370,PLOWMAN PL,UNIT 308,Columbus,OH,43232,39.9098938,-82.8333889,nearest parcel (within 22m) LANDUSE 510,510,22.1,530-172161
"3424 PLOWMAN PL UNIT 307, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 307,Columbus,OH,43232,39.908728,-82.8335941,nearest parcel (within 54m) LANDUSE 510,510,53.9,530-172162
"3392 PLOWMAN PL UNIT 305, Columbus, OH, 43232",3392,PLOWMAN PL,UNIT 305,Columbus,OH,43232,39.90953,-82.833515,nearest parcel (within 20m) LANDUSE 510,510,19.8,530-172161
"3392 PLOWMAN PL UNIT 208, Columbus, OH, 43232",3392,PLOWMAN PL,UNIT 208,Columbus,OH,43232,39.9094085,-82.8334639,nearest parcel (within 23m) LANDUSE 510,510,22.6,530-172162
"3424 PLOWMAN PL UNIT 104, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 104,Columbus,OH,43232,39.9089632,-82.833535,nearest parcel (within 27m) LANDUSE 510,510,27.3,530-172162
"3392 PLOWMAN PL UNIT 201, Columbus, OH, 43232",3392,PLOWMAN PL,UNIT 201,Columbus,OH,43232,39.9097891,-82.8335197,nearest parcel (within 12m) LANDUSE 510,510,11.6,530-172161
"5974 HIGHLAND GREEN BLVD, Columbus, OH, 43232",5974,HIGHLAND GREEN BLVD,,Columbus,OH,43232,39.946769,-82.8365906,nearest parcel (within 34m) LANDUSE 553,553,34.4,550-320358
"5935 HUNTLEYWOOD BLVD, Columbus, OH, 43232",5935,HUNTLEYWOOD BLVD,,Columbus,OH,43232,39.9468112,-82.8375824,nearest parcel (within 24m) LANDUSE 553,553,24.4,550-320310
"3424 PLOWMAN PL UNIT 202, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 202,Columbus,OH,43232,39.9090913,-82.8334946,nearest parcel (within 13m) LANDUSE 510,510,13.0,530-172162
"3424 PLOWMAN PL UNIT 206, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 206,Columbus,OH,43232,39.9088653,-82.8335151,nearest parcel (within 38m) LANDUSE 510,510,38.1,530-172162
"3424 PLOWMAN PL UNIT 106, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 106,Columbus,OH,43232,39.9088668,-82.8335437,nearest parcel (within 38m) LANDUSE 510,510,38.1,530-172162
"3392 PLOWMAN PL UNIT 306, Columbus, OH, 43232",3392,PLOWMAN PL,UNIT 306,Columbus,OH,43232,39.9095417,-82.8334219,nearest parcel (within 18m) LANDUSE 510,510,17.8,530-172161
"3370 PLOWMAN PL UNIT 104, Columbus, OH, 43232",3370,PLOWMAN PL,UNIT 104,Columbus,OH,43232,39.9101279,-82.8334239,nearest parcel (within 48m) LANDUSE 510,510,47.6,530-172161
"3424 PLOWMAN PL UNIT 205, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 205,Columbus,OH,43232,39.9088462,-82.8336134,nearest parcel (within 41m) LANDUSE 510,510,41.3,530-172162
"3392 PLOWMAN PL UNIT 307, Columbus, OH, 43232",3392,PLOWMAN PL,UNIT 307,Columbus,OH,43232,39.9094059,-82.8335295,nearest parcel (within 22m) LANDUSE 510,510,22.1,530-172162
"3392 PLOWMAN PL UNIT 203, Columbus, OH, 43232",3392,PLOWMAN PL,UNIT 203,Columbus,OH,43232,39.909666,-82.833536,nearest parcel (within 8m) LANDUSE 510,510,8.5,530-172161
"3392 PLOWMAN PL UNIT 204, Columbus, OH, 43232",3392,PLOWMAN PL,UNIT 204,Columbus,OH,43232,39.9096395,-82.8334418,nearest parcel (within 7m) LANDUSE 510,510,6.8,530-172161
"3392 PLOWMAN PL UNIT 104, Columbus, OH, 43232",3392,PLOWMAN PL,UNIT 104,Columbus,OH,43232,39.909641,-82.8334704,nearest parcel (within 7m) LANDUSE 510,510,6.9,530-172161
"3392 PLOWMAN PL UNIT 302, Columbus, OH, 43232",3392,PLOWMAN PL,UNIT 302,Columbus,OH,43232,39.9097676,-82.8334014,nearest parcel (within 8m) LANDUSE 510,510,8.4,530-172161
"3424 PLOWMAN PL UNIT 201, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 201,Columbus,OH,43232,39.9091092,-82.8335871,nearest parcel (within 13m) LANDUSE 510,510,13.1,530-172162
"3370 PLOWMAN PL UNIT 307, Columbus, OH, 43232",3370,PLOWMAN PL,UNIT 307,Columbus,OH,43232,39.9098927,-82.833483,nearest parcel (within 22m) LANDUSE 510,510,21.6,530-172161
"3370 PLOWMAN PL UNIT 108, Columbus, OH, 43232",3370,PLOWMAN PL,UNIT 108,Columbus,OH,43232,39.9098969,-82.833446,nearest parcel (within 22m) LANDUSE 510,510,21.8,530-172161
"3424 PLOWMAN PL UNIT 105, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 105,Columbus,OH,43232,39.9088477,-82.833642,nearest parcel (within 42m) LANDUSE 510,510,41.8,530-172162
"5924 HIGHLAND GREEN BLVD, Columbus, OH, 43232",5924,HIGHLAND GREEN BLVD,,Columbus,OH,43232,39.9466905,-82.8378466,nearest parcel (within 40m) LANDUSE 553,553,40.0,550-320286
"3392 PLOWMAN PL, Columbus, OH, 43232",3392,PLOWMAN PL,,Columbus,OH,43232,39.909589,-82.8335648,nearest parcel (within 16m) LANDUSE 510,510,15.9,530-172161
"5954 HIGHLAND GREEN BLVD, Columbus, OH, 43232",5954,HIGHLAND GREEN BLVD,,Columbus,OH,43232,39.9466465,-82.8370795,nearest parcel (within 28m) LANDUSE 553,553,27.9,550-320334
"3424 PLOWMAN PL UNIT 304, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 304,Columbus,OH,43232,39.9089601,-82.8334779,nearest parcel (within 28m) LANDUSE 510,510,27.6,530-172162
"3424 PLOWMAN PL UNIT 208, Columbus, OH, 43232",3424,PLOWMAN PL,UNIT 208,Columbus,OH,43232,39.9087306,-82.8335286,nearest parcel (within 53m) LANDUSE 510,510,53.1,530-172162
