tier,address,number,street,unit,city,state,zip,latitude,longitude,residential_proof,existence_proof,parcel_id,land_use_type,distance_m
A_parcel_address_match_and_census,"5500 CARBONDALE DR, Columbus, OH, 43232",5500,CARBONDALE DR,,Columbus,OH,43232,39.9243946,-82.844185,auditor parcel 010-226751 (SINGLE_FAMILY),auditor parcel + census geocoder,010-226751,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2510 ILENE RD, Columbus, OH, 43232",2510,ILENE RD,,Columbus,OH,43232,39.925674,-82.8610386,auditor parcel 010-133021 (SINGLE_FAMILY),auditor parcel + census geocoder,010-133021,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4900 KRESGE DR, Columbus, OH, 43232",4900,KRESGE DR,,Columbus,OH,43232,39.9236994,-82.860408,auditor parcel 010-133145 (SINGLE_FAMILY),auditor parcel + census geocoder,010-133145,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4933 MAJESTIC DR E, Columbus, OH, 43232",4933,MAJESTIC DR E,,Columbus,OH,43232,39.9300396,-82.8609181,auditor parcel 010-133292 (SINGLE_FAMILY),auditor parcel + census geocoder,010-133292,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3490 WESTPOINT DR, Columbus, OH, 43232",3490,WESTPOINT DR,,Columbus,OH,43232,39.918921,-82.9032016,auditor parcel 010-170085 (TWO_FAMILY),auditor parcel + census geocoder,010-170085,TWO_FAMILY,
A_parcel_address_match_and_census,"3359 CLARKSTON AVE, Columbus, OH, 43232",3359,CLARKSTON AVE,,Columbus,OH,43232,39.9224807,-82.9025414,auditor parcel 010-154866 (SINGLE_FAMILY),auditor parcel + census geocoder,010-154866,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3427 OAKCREST RD, Columbus, OH, 43232",3427,OAKCREST RD,,Columbus,OH,43232,39.9242456,-82.9010327,auditor parcel 010-032740 (SINGLE_FAMILY),auditor parcel + census geocoder,010-032740,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3440 PETZINGER RD, Columbus, OH, 43232",3440,PETZINGER RD,,Columbus,OH,43232,39.9287387,-82.9012654,auditor parcel 010-118869 (SINGLE_FAMILY),auditor parcel + census geocoder,010-118869,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5012 LABELLE DR, Columbus, OH, 43232",5012,LABELLE DR,,Columbus,OH,43232,39.9266982,-82.8582556,auditor parcel 010-133004 (SINGLE_FAMILY),auditor parcel + census geocoder,010-133004,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3487 PETZINGER RD, Columbus, OH, 43232",3487,PETZINGER RD,,Columbus,OH,43232,39.9273181,-82.9000342,auditor parcel 010-149572 (SINGLE_FAMILY),auditor parcel + census geocoder,010-149572,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2828 FAREHAM CT, Columbus, OH, 43232",2828,FAREHAM CT,,Columbus,OH,43232,39.9195234,-82.8578692,auditor parcel 530-139924 (SINGLE_FAMILY),auditor parcel + census geocoder,530-139924,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1923 RIVERDALE RD, Columbus, OH, 43232",1923,RIVERDALE RD,,Columbus,OH,43232,39.937538,-82.8577016,auditor parcel 010-127574 (SINGLE_FAMILY),auditor parcel + census geocoder,010-127574,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3713 PETZINGER RD, Columbus, OH, 43232",3713,PETZINGER RD,,Columbus,OH,43232,39.9266496,-82.893983,auditor parcel 010-172981 (SINGLE_FAMILY),auditor parcel + census geocoder,010-172981,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5219 IVYHURST DR, Columbus, OH, 43232",5219,IVYHURST DR,,Columbus,OH,43232,39.9415892,-82.8552153,auditor parcel 010-127471 (SINGLE_FAMILY),auditor parcel + census geocoder,010-127471,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5230 BAGLEY RD, Columbus, OH, 43232",5230,BAGLEY RD,,Columbus,OH,43232,39.9432583,-82.8551917,auditor parcel 010-134692 (SINGLE_FAMILY),auditor parcel + census geocoder,010-134692,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2512 NASSAU DR, Columbus, OH, 43232",2512,NASSAU DR,,Columbus,OH,43232,39.9216566,-82.892711,auditor parcel 010-162372 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-162372,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"2507 BURGANDY LN, Columbus, OH, 43232",2507,BURGANDY LN,,Columbus,OH,43232,39.9219179,-82.8920202,auditor parcel 010-164924 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-164924,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"2478 BURGANDY LN, Columbus, OH, 43232",2478,BURGANDY LN,,Columbus,OH,43232,39.9224757,-82.8918652,auditor parcel 010-164953 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-164953,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"3003 REYNARD RD, Columbus, OH, 43232",3003,REYNARD RD,,Columbus,OH,43232,39.9162621,-82.8516185,auditor parcel 010-161390 (SINGLE_FAMILY),auditor parcel + census geocoder,010-161390,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5385 SPIRE LN, Columbus, OH, 43232",5385,SPIRE LN,,Columbus,OH,43232,39.9167353,-82.8502838,auditor parcel 010-161451 (SINGLE_FAMILY),auditor parcel + census geocoder,010-161451,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5236 REFUGEE RD, Columbus, OH, 43232",5236,REFUGEE RD,,Columbus,OH,43232,39.9213878,-82.85047,auditor parcel 010-144257 (SINGLE_FAMILY),auditor parcel + census geocoder,010-144257,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3615 WINCHESTER BEND DR, Columbus, OH, 43232",3615,WINCHESTER BEND DR,,Columbus,OH,43232,39.9013965,-82.8903397,auditor parcel 530-308960 (APARTMENT),auditor parcel + census geocoder,530-308960,APARTMENT,
A_parcel_address_match_and_census,"5430 YORK LN S, Columbus, OH, 43232",5430,YORK LN S,,Columbus,OH,43232,39.9470986,-82.8507245,auditor parcel 010-127199 (SINGLE_FAMILY),auditor parcel + census geocoder,010-127199,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5456 BRADBURY LN, Columbus, OH, 43232",5456,BRADBURY LN,,Columbus,OH,43232,39.9502834,-82.8505979,auditor parcel 010-127250 (SINGLE_FAMILY),auditor parcel + census geocoder,010-127250,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2900 GENTRY LN, Columbus, OH, 43232",2900,GENTRY LN,,Columbus,OH,43232,39.9187717,-82.8495192,auditor parcel 010-161475 (SINGLE_FAMILY),auditor parcel + census geocoder,010-161475,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2963 FOX CHAPLE DR, Columbus, OH, 43232",2963,FOX CHAPLE DR,,Columbus,OH,43232,39.9186951,-82.8447948,auditor parcel 010-169458 (SINGLE_FAMILY),auditor parcel + census geocoder,010-169458,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2829 RAPHAEL DR, Columbus, OH, 43232",2829,RAPHAEL DR,,Columbus,OH,43232,39.9209014,-82.8450693,auditor parcel 010-226786 (SINGLE_FAMILY),auditor parcel + census geocoder,010-226786,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2081 WORCESTER CT, Columbus, OH, 43232",2081,WORCESTER CT,,Columbus,OH,43232,39.9354209,-82.8444204,auditor parcel 010-144767 (SINGLE_FAMILY),auditor parcel + census geocoder,010-144767,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1559 JENNIFER CT C, Columbus, OH, 43232",1559,JENNIFER CT,C,Columbus,OH,43232,39.9470314,-82.8447625,auditor parcel 010-182988 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-182988,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"5683 TEMPLAR ST, Columbus, OH, 43232",5683,TEMPLAR ST,,Columbus,OH,43232,39.9137913,-82.8434334,auditor parcel 010-259321 (SINGLE_FAMILY),auditor parcel + census geocoder,010-259321,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3115 QUINBY DR, Columbus, OH, 43232",3115,QUINBY DR,,Columbus,OH,43232,39.9165115,-82.8432197,auditor parcel 010-241662 (SINGLE_FAMILY),auditor parcel + census geocoder,010-241662,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5474 CARY LN, Columbus, OH, 43232",5474,CARY LN,,Columbus,OH,43232,39.9240534,-82.8434525,auditor parcel 010-224579 (SINGLE_FAMILY),auditor parcel + census geocoder,010-224579,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5773 CORINNE CREEK DR, Columbus, OH, 43232",5773,CORINNE CREEK DR,,Columbus,OH,43232,39.9472284,-82.8439663,auditor parcel 010-183186 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-183186,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"2722 BARROWS RD, Columbus, OH, 43232",2722,BARROWS RD,,Columbus,OH,43232,39.9229931,-82.8426238,auditor parcel 010-222117 (SINGLE_FAMILY),auditor parcel + census geocoder,010-222117,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1311 ORCHARD PARK DR, Columbus, OH, 43232",1311,ORCHARD PARK DR,,Columbus,OH,43232,39.9514026,-82.8420673,auditor parcel 010-272112 (APARTMENT),auditor parcel + census geocoder,010-272112,APARTMENT,
A_parcel_address_match_and_census,"1594 JACQUELINE CT, Columbus, OH, 43232",1594,JACQUELINE CT,,Columbus,OH,43232,39.946685,-82.8420447,auditor parcel 010-183033 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-183033,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"3092 KINGS REALM AVE, Columbus, OH, 43232",3092,KINGS REALM AVE,,Columbus,OH,43232,39.9172791,-82.8402054,auditor parcel 010-253565 (SINGLE_FAMILY),auditor parcel + census geocoder,010-253565,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1637 CINDY CT, Columbus, OH, 43232",1637,CINDY CT,,Columbus,OH,43232,39.9456556,-82.8410624,auditor parcel 010-183095 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-183095,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"3045 ROTUNDA CT N, Columbus, OH, 43232",3045,ROTUNDA CT N,,Columbus,OH,43232,39.9266193,-82.9119617,auditor parcel 010-138190 (TWO_FAMILY),auditor parcel + census geocoder,010-138190,TWO_FAMILY,
A_parcel_address_match_and_census,"2068 WADSWORTH DR, Columbus, OH, 43232",2068,WADSWORTH DR,,Columbus,OH,43232,39.9288624,-82.9108975,auditor parcel 010-137253 (SINGLE_FAMILY),auditor parcel + census geocoder,010-137253,SINGLE_FAMILY,
A_parcel_address_match_and_census,"6031 ROVER LN, Columbus, OH, 43232",6031,ROVER LN,,Columbus,OH,43232,39.9186546,-82.837026,auditor parcel 010-231875 (SINGLE_FAMILY),auditor parcel + census geocoder,010-231875,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2962 SAND DOLLAR DR, Columbus, OH, 43232",2962,SAND DOLLAR DR,,Columbus,OH,43232,39.9197815,-82.8365573,auditor parcel 010-231926 (SINGLE_FAMILY),auditor parcel + census geocoder,010-231926,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3131 EASTHAVEN DR S, Columbus, OH, 43232",3131,EASTHAVEN DR S,,Columbus,OH,43232,39.9245642,-82.9089856,auditor parcel 010-162947 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-162947,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"4876 HANOVER HILL CT, Columbus, OH, 43232",4876,HANOVER HILL CT,,Columbus,OH,43232,39.9130216,-82.8653578,auditor parcel 010-271107 (SINGLE_FAMILY),auditor parcel + census geocoder,010-271107,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4897 NIELES EDGE DR, Columbus, OH, 43232",4897,NIELES EDGE DR,,Columbus,OH,43232,39.9117991,-82.864723,auditor parcel 010-265761 (SINGLE_FAMILY),auditor parcel + census geocoder,010-265761,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4862 FOXCROFT CT, Columbus, OH, 43232",4862,FOXCROFT CT,,Columbus,OH,43232,39.9325097,-82.8636594,auditor parcel 010-161622 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-161622,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"2896 AMBER CT, Columbus, OH, 43232",2896,AMBER CT,,Columbus,OH,43232,39.9263628,-82.9158173,auditor parcel 010-138282 (SINGLE_FAMILY),auditor parcel + census geocoder,010-138282,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2695 RAPHAEL DR, Columbus, OH, 43232",2695,RAPHAEL DR,,Columbus,OH,43232,39.9240855,-82.8446376,auditor parcel 010-226807 (SINGLE_FAMILY),auditor parcel + census geocoder,010-226807,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5581 OAKMONT DR, Columbus, OH, 43232",5581,OAKMONT DR,,Columbus,OH,43232,39.9370539,-82.8442654,auditor parcel 010-139394 (SINGLE_FAMILY),auditor parcel + census geocoder,010-139394,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2848 BEAL DR, Columbus, OH, 43232",2848,BEAL DR,,Columbus,OH,43232,39.9208139,-82.8440281,auditor parcel 010-226779 (SINGLE_FAMILY),auditor parcel + census geocoder,010-226779,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5600 OAKMONT DR, Columbus, OH, 43232",5600,OAKMONT DR,,Columbus,OH,43232,39.9377406,-82.8440976,auditor parcel 010-139452 (SINGLE_FAMILY),auditor parcel + census geocoder,010-139452,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3088 WESSEX CT, Columbus, OH, 43232",3088,WESSEX CT,,Columbus,OH,43232,39.913038,-82.9133527,auditor parcel 530-148801 (SINGLE_FAMILY),auditor parcel + census geocoder,530-148801,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3071 QUINBY DR, Columbus, OH, 43232",3071,QUINBY DR,,Columbus,OH,43232,39.9169027,-82.8428537,auditor parcel 010-197481 (SINGLE_FAMILY),auditor parcel + census geocoder,010-197481,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1961 WALNUT HILL PARK DR, Columbus, OH, 43232",1961,WALNUT HILL PARK DR,,Columbus,OH,43232,39.9383969,-82.8412158,auditor parcel 010-139463 (SINGLE_FAMILY),auditor parcel + census geocoder,010-139463,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1598 JACQUELINE CT, Columbus, OH, 43232",1598,JACQUELINE CT,,Columbus,OH,43232,39.9465668,-82.8420798,auditor parcel 010-183047 (APARTMENT_4PLUS),auditor parcel + census geocoder,010-183047,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"2077 EASTHAVEN DR, Columbus, OH, 43232",2077,EASTHAVEN DR,,Columbus,OH,43232,39.9291669,-82.9124864,auditor parcel 010-137305 (SINGLE_FAMILY),auditor parcel + census geocoder,010-137305,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2123 ROCHELLE PL, Columbus, OH, 43232",2123,ROCHELLE PL,,Columbus,OH,43232,39.9277936,-82.9101143,auditor parcel 010-137241 (SINGLE_FAMILY),auditor parcel + census geocoder,010-137241,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5930 ABERNATHY LN, Columbus, OH, 43232",5930,ABERNATHY LN,,Columbus,OH,43232,39.914709,-82.837297,auditor parcel 530-274044 (APARTMENT_4PLUS),auditor parcel + census geocoder,530-274044,APARTMENT_4PLUS,
A_parcel_address_match_and_census,"2944 BLUE TOP DR, Columbus, OH, 43232",2944,BLUE TOP DR,,Columbus,OH,43232,39.9201244,-82.8375751,auditor parcel 010-231947 (SINGLE_FAMILY),auditor parcel + census geocoder,010-231947,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2988 HINSEL DR, Columbus, OH, 43232",2988,HINSEL DR,,Columbus,OH,43232,39.9193368,-82.8355925,auditor parcel 010-231886 (SINGLE_FAMILY),auditor parcel + census geocoder,010-231886,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2189 WADSWORTH DR, Columbus, OH, 43232",2189,WADSWORTH DR,,Columbus,OH,43232,39.9264196,-82.9105893,auditor parcel 010-138195 (TWO_FAMILY),auditor parcel + census geocoder,010-138195,TWO_FAMILY,
A_parcel_address_match_and_census,"1480 MANOR DR, Columbus, OH, 43232",1480,MANOR DR,,Columbus,OH,43232,39.9491345,-82.8331612,auditor parcel 550-156172 (SINGLE_FAMILY),auditor parcel + census geocoder,550-156172,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1188 MANOR DR, Columbus, OH, 43232",1188,MANOR DR,,Columbus,OH,43232,39.9528938,-82.8327762,auditor parcel 550-156150 (SINGLE_FAMILY),auditor parcel + census geocoder,550-156150,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3148 AMBERFIELD DR, Columbus, OH, 43232",3148,AMBERFIELD DR,,Columbus,OH,43232,39.9122057,-82.8642609,auditor parcel 010-265757 (SINGLE_FAMILY),auditor parcel + census geocoder,010-265757,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2499 DAILY RD, Columbus, OH, 43232",2499,DAILY RD,,Columbus,OH,43232,39.9255308,-82.8638475,auditor parcel 010-132862 (SINGLE_FAMILY),auditor parcel + census geocoder,010-132862,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2160 GLENBROOK DR, Columbus, OH, 43232",2160,GLENBROOK DR,,Columbus,OH,43232,39.9274721,-82.9055512,auditor parcel 010-138440 (SINGLE_FAMILY),auditor parcel + census geocoder,010-138440,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4827 REFUGEE RD, Columbus, OH, 43232",4827,REFUGEE RD,,Columbus,OH,43232,39.9215775,-82.8621369,auditor parcel 530-139707 (SINGLE_FAMILY),auditor parcel + census geocoder,530-139707,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4911 MAJESTIC DR E, Columbus, OH, 43232",4911,MAJESTIC DR E,,Columbus,OH,43232,39.9297267,-82.8614703,auditor parcel 010-133351 (SINGLE_FAMILY),auditor parcel + census geocoder,010-133351,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4922 KEELSON DR, Columbus, OH, 43232",4922,KEELSON DR,,Columbus,OH,43232,39.9264853,-82.8605722,auditor parcel 010-132976 (SINGLE_FAMILY),auditor parcel + census geocoder,010-132976,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3298 KENASTON DR, Columbus, OH, 43232",3298,KENASTON DR,,Columbus,OH,43232,39.9248676,-82.9045448,auditor parcel 010-149545 (SINGLE_FAMILY),auditor parcel + census geocoder,010-149545,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3111 STONEBLUFF DR, Columbus, OH, 43232",3111,STONEBLUFF DR,,Columbus,OH,43232,39.9098951,-82.9029747,auditor parcel 530-229900 (SINGLE_FAMILY),auditor parcel + census geocoder,530-229900,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4951 MAJESTIC DR N, Columbus, OH, 43232",4951,MAJESTIC DR N,,Columbus,OH,43232,39.9314475,-82.8609331,auditor parcel 010-133345 (SINGLE_FAMILY),auditor parcel + census geocoder,010-133345,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4999 WARMINSTER DR, Columbus, OH, 43232",4999,WARMINSTER DR,,Columbus,OH,43232,39.9185445,-82.8593045,auditor parcel 530-139795 (SINGLE_FAMILY),auditor parcel + census geocoder,530-139795,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4960 CARBONDALE DR, Columbus, OH, 43232",4960,CARBONDALE DR,,Columbus,OH,43232,39.925188,-82.8592747,auditor parcel 010-133080 (SINGLE_FAMILY),auditor parcel + census geocoder,010-133080,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4949 COMSTOCK DR, Columbus, OH, 43232",4949,COMSTOCK DR,,Columbus,OH,43232,39.9272232,-82.8598343,auditor parcel 010-132957 (SINGLE_FAMILY),auditor parcel + census geocoder,010-132957,SINGLE_FAMILY,
A_parcel_address_match_and_census,"4963 COMSTOCK DR, Columbus, OH, 43232",4963,COMSTOCK DR,,Columbus,OH,43232,39.9274055,-82.8594787,auditor parcel 010-132955 (SINGLE_FAMILY),auditor parcel + census geocoder,010-132955,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5042 BOTSFORD DR, Columbus, OH, 43232",5042,BOTSFORD DR,,Columbus,OH,43232,39.9297624,-82.8581002,auditor parcel 010-136004 (SINGLE_FAMILY),auditor parcel + census geocoder,010-136004,SINGLE_FAMILY,
A_parcel_address_match_and_census,"3021 TRACER RD, Columbus, OH, 43232",3021,TRACER RD,,Columbus,OH,43232,39.9119865,-82.9031259,auditor parcel 530-229914 (SINGLE_FAMILY),auditor parcel + census geocoder,530-229914,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2957 STONEBLUFF DR, Columbus, OH, 43232",2957,STONEBLUFF DR,,Columbus,OH,43232,39.913505,-82.9029957,auditor parcel 530-229989 (SINGLE_FAMILY),auditor parcel + census geocoder,530-229989,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2170 NEW VILLAGE RD, Columbus, OH, 43232",2170,NEW VILLAGE RD,,Columbus,OH,43232,39.9275989,-82.9022287,auditor parcel 010-149582 (SINGLE_FAMILY),auditor parcel + census geocoder,010-149582,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2249 CARDSTON DR, Columbus, OH, 43232",2249,CARDSTON DR,,Columbus,OH,43232,39.9261512,-82.9008868,auditor parcel 010-149644 (SINGLE_FAMILY),auditor parcel + census geocoder,010-149644,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2404 MILLERTON ST, Columbus, OH, 43232",2404,MILLERTON ST,,Columbus,OH,43232,39.922886,-82.900433,auditor parcel 010-154826 (SINGLE_FAMILY),auditor parcel + census geocoder,010-154826,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5059 CHINGFORD RD, Columbus, OH, 43232",5059,CHINGFORD RD,,Columbus,OH,43232,39.9185165,-82.8577036,auditor parcel 530-139802 (SINGLE_FAMILY),auditor parcel + census geocoder,530-139802,SINGLE_FAMILY,
A_parcel_address_match_and_census,"2415 LISBON DR, Columbus, OH, 43232",2415,LISBON DR,,Columbus,OH,43232,39.9281358,-82.8576711,auditor parcel 010-132945 (SINGLE_FAMILY),auditor parcel + census geocoder,010-132945,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5041 ROTHERHAM RD, Columbus, OH, 43232",5041,ROTHERHAM RD,,Columbus,OH,43232,39.919431,-82.8557688,auditor parcel 530-139969 (SINGLE_FAMILY),auditor parcel + census geocoder,530-139969,SINGLE_FAMILY,
A_parcel_address_match_and_census,"1924 ORLANDO RD, Columbus, OH, 43232",1924,ORLANDO RD,,Columbus,OH,43232,39.9375906,-82.8560533,auditor parcel 010-127677 (SINGLE_FAMILY),auditor parcel + census geocoder,010-127677,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5168 KORNWAL DR, Columbus, OH, 43232",5168,KORNWAL DR,,Columbus,OH,43232,39.9376401,-82.8557265,auditor parcel 010-127651 (SINGLE_FAMILY),auditor parcel + census geocoder,010-127651,SINGLE_FAMILY,
A_parcel_address_match_and_census,"5197 ORLANDO CT, Columbus, OH, 43232",5197,ORLANDO CT,,Columbus,OH,43232,39.9379215,-82.8552643,auditor parcel 010-127671 (SINGLE_FAMILY),auditor parcel + census geocoder,010-127671,SINGLE_FAMILY,
