number,street,unit,city,region,postcode,latitude,longitude,parcel_id,land_use_code,land_use_type,occupancy,owner_name,homestead,year_built,bedrooms,bathrooms,half_baths,rooms,air_conditioning,appraised_value,annual_tax,sale_price,sale_date,match_status
240,SPINOSA ST,,COLUMBUS,OH,43068,39.9782562,-82.8084514,550-289677,510,SINGLE_FAMILY,LIKELY_OWNER,WILLIAMS LIZABETH R,,2011,3,2,1,6,1,2000.00,4227.46,162107,05/25/2011,MATCHED
7249,MOONBAY CT,,COLUMBUS,OH,43068,39.915016,-82.8062712,,,,,,,,,,,,,,,,,UNMATCHED
7100,SUSANNAH DR,,COLUMBUS,OH,43068,39.9239674,-82.8063014,,,,,,,,,,,,,,,,,UNMATCHED
7217,CANDLESTONE DR,,COLUMBUS,OH,43068,39.9135082,-82.8054812,,,,,,,,,,,,,,,,,UNMATCHED
7266,MOONBAY CT,,COLUMBUS,OH,43068,39.9153548,-82.8054624,,,,,,,,,,,,,,,,,UNMATCHED
7292,HAVENCROFT DR,,COLUMBUS,OH,43068,39.9185769,-82.8052275,,,,,,,,,,,,,,,,,UNMATCHED
7156,SUSANNAH DR,,COLUMBUS,OH,43068,39.923786,-82.8053357,,,,,,,,,,,,,,,,,UNMATCHED
6611,HARSHMAN CT,,COLUMBUS,OH,43068,39.9178213,-82.8231036,,,,,,,,,,,,,,,,,UNMATCHED
6654,MOREHAMPTON CT,,COLUMBUS,OH,43068,39.916659,-82.8213013,,,,,,,,,,,,,,,,,UNMATCHED
3208,HARSHMAN DR,,COLUMBUS,OH,43068,39.9174832,-82.8210869,530-205699,403,COMMERCIAL,LIKELY_RENTAL,AMESBURY APARTMENTS OF COLUMBUS II LLC,,,0,0,0,0,0,2437100.00,49742.18,0,08/17/1998,MATCHED
893,HUNT VALLEY DR,,COLUMBUS,OH,43068,39.963163,-82.8211346,550-143441,510,SINGLE_FAMILY,LIKELY_OWNER,MONDRAGON ANTONIO CARRION,,1965,3,1,1,7,1,224000.00,3193.62,242000,12/14/2023,MATCHED
3130,EARLINGTON LN,,COLUMBUS,OH,43068,39.9190315,-82.8190769,530-197392,510,SINGLE_FAMILY,LIKELY_RENTAL,DMG INVESTMENT PROPERTIES LLC,,1987,3,1,1,6,1,199200.00,3026.02,0,07/13/2012,MATCHED
6706,GEMSTAR RD,,COLUMBUS,OH,43068,39.9260913,-82.8191583,530-201677,403,COMMERCIAL,LIKELY_RENTAL,BRIGHTSTONE MUIRWOOD LLC,,,0,0,0,0,0,1517800.00,30978.72,8870000,02/16/2017,MATCHED
6708,GEMSTAR RD,,COLUMBUS,OH,43068,39.9261462,-82.8191552,530-201677,403,COMMERCIAL,LIKELY_RENTAL,BRIGHTSTONE MUIRWOOD LLC,,,0,0,0,0,0,1517800.00,30978.72,8870000,02/16/2017,MATCHED
6795,TILDON PL,,COLUMBUS,OH,43068,39.9211382,-82.8176354,,,,,,,,,,,,,,,,,UNMATCHED
6818,METUCHEN PL,,COLUMBUS,OH,43068,39.9218829,-82.8173572,530-192094,510,SINGLE_FAMILY,LIKELY_OWNER,CR FUNDING LLC,,1985,3,1,1,6,1,194500.00,2954.84,129000,03/30/2022,MATCHED
6801,CENTENNIAL DR,,COLUMBUS,OH,43068,39.9231418,-82.8177872,530-188810,510,SINGLE_FAMILY,LIKELY_OWNER,CHRISTENSEN JONATHAN P,,1982,3,1,0,7,1,179200.00,2659.88,226000,03/27/2023,MATCHED
2805,ALBEMARLE DR,,COLUMBUS,OH,43068,39.9262326,-82.817894,530-203799,403,COMMERCIAL,LIKELY_RENTAL,JEFFERSON COMMONS APT LLC,,,0,0,0,0,0,961200.00,19618.94,2700000,04/05/2011,MATCHED
6836,BROCKLAND DR,,COLUMBUS,OH,43068,39.9168054,-82.8169276,530-223184,510,SINGLE_FAMILY,LIKELY_OWNER,HARVELL MONICA N,,1993,3,1,1,6,1,184900.00,2744.26,86520,05/27/2008,MATCHED
6848,STOCKTON LN,,COLUMBUS,OH,43068,39.9214378,-82.8164923,530-196747,510,SINGLE_FAMILY,LIKELY_OWNER,THARU KINGS R,,1985,3,2,0,6,1,195700.00,2904.56,223000,09/09/2021,MATCHED
6878,SPINNAKER DR,,COLUMBUS,OH,43068,39.9264487,-82.8154263,,,,,,,,,,,,,,,,,UNMATCHED
59,POTTERS SHED DR,,COLUMBUS,OH,43068,39.9813516,-82.8148954,010-249010,550,APARTMENT_4PLUS,LIKELY_OWNER,CORDE KISSIA,,1999,3,2,0,6,1,181300.00,2908.26,250000,06/10/2024,MATCHED
3323,GURTIS DR,,COLUMBUS,OH,43068,39.9163892,-82.8134782,530-224933,510,SINGLE_FAMILY,LIKELY_OWNER,SEREBRJAKOV LEONID,,1993,3,1,1,6,1,217300.00,3225.08,149900,12/12/2018,MATCHED
120,VILLA CREEK DR,,COLUMBUS,OH,43068,39.979979,-82.8143254,010-246254,550,APARTMENT_4PLUS,LIKELY_OWNER,RENAUT CAROLE,,1998,3,2,1,4,1,196400.00,3085,152000,07/24/2019,MATCHED
7062,POLPIS RD,,COLUMBUS,OH,43068,39.9783894,-82.8133548,010-323457,553,APARTMENT,LIKELY_RENTAL,ALEXANDER COURT HOLDINGS 1 LLC,,1998,2,2,0,5,1,114700.00,1840,0,01/11/2024,MATCHED
156,SCONSET CIR,,COLUMBUS,OH,43068,39.979507,-82.8132278,,,,,,,,,,,,,,,,,UNMATCHED
2581,BRENTWOOD LAKE DR,,COLUMBUS,OH,43068,39.9296102,-82.8103427,,,,,,,,,,,,,,,,,UNMATCHED
7122,HAVENCROFT DR,,COLUMBUS,OH,43068,39.9164423,-82.8094795,,,,,,,,,,,,,,,,,UNMATCHED
3127,ARBORSYE CT,,COLUMBUS,OH,43068,39.9194149,-82.8101976,,,,,,,,,,,,,,,,,UNMATCHED
7043,BRYEMAR DR,,COLUMBUS,OH,43068,39.9208152,-82.8100933,,,,,,,,,,,,,,,,,UNMATCHED
7147,CALUSA DR,,COLUMBUS,OH,43068,39.9788914,-82.8103847,550-276583,510,SINGLE_FAMILY,LIKELY_RENTAL,AMH 2015-2 BORROWER LLC,,2006,4,2,1,8,1,1800.00,3662.68,0,12/30/2015,MATCHED
7188,RONDEAU DR,,COLUMBUS,OH,43068,39.9802021,-82.809923,550-276082,510,SINGLE_FAMILY,LIKELY_OWNER,HOGAN SHANNON,,2012,3,2,1,5,1,900.00,3824.18,175000,07/25/2018,MATCHED
7117,TUSSING RD,,COLUMBUS,OH,43068,39.9245452,-82.8089588,,,,,,,,,,,,,,,,,UNMATCHED
2635,JOHN STEVEN WAY,,COLUMBUS,OH,43068,39.9284999,-82.8083453,,,,,,,,,,,,,,,,,UNMATCHED
215,SPINOSA ST,,COLUMBUS,OH,43068,39.9788526,-82.8088515,550-289226,510,SINGLE_FAMILY,LIKELY_OWNER,SARTIN ELAINE,,2010,3,2,1,6,1,1500.00,3937.02,138411,10/27/2010,MATCHED
7127,WINNOW CT,,COLUMBUS,OH,43068,39.9175516,-82.8078541,,,,,,,,,,,,,,,,,UNMATCHED
7187,CANDLESTONE DR,,COLUMBUS,OH,43068,39.9134279,-82.8063645,,,,,,,,,,,,,,,,,UNMATCHED
7239,SUNFOIL CT,,COLUMBUS,OH,43068,39.9208422,-82.8071449,,,,,,,,,,,,,,,,,UNMATCHED
7254,MOONBAY CT,,COLUMBUS,OH,43068,39.915405,-82.8058649,,,,,,,,,,,,,,,,,UNMATCHED
7264,HAVENCROFT DR,,COLUMBUS,OH,43068,39.9176888,-82.8061391,,,,,,,,,,,,,,,,,UNMATCHED
7131,SUSANNAH DR,,COLUMBUS,OH,43068,39.923389,-82.8058234,,,,,,,,,,,,,,,,,UNMATCHED
7294,BROOKE BLVD,,COLUMBUS,OH,43068,39.9304575,-82.8061698,,,,,,,,,,,,,,,,,UNMATCHED
2692,CASTINE WAY,,COLUMBUS,OH,43068,39.927008,-82.8050193,,,,,,,,,,,,,,,,,UNMATCHED
7331,KILNSTONE CT,,COLUMBUS,OH,43068,39.9174883,-82.8036861,,,,,,,,,,,,,,,,,UNMATCHED
7198,LINDA TRACE,,COLUMBUS,OH,43068,39.9255823,-82.8038254,,,,,,,,,,,,,,,,,UNMATCHED
2767,JONATHAN PARK WAY,,COLUMBUS,OH,43068,39.9282568,-82.8020692,,,,,,,,,,,,,,,,,UNMATCHED
2525,BRICE RD,,COLUMBUS,OH,43068,39.9295946,-82.8317507,010-105203,455,COMMERCIAL,UNKNOWN,ANCHOR BUSINESS DEVELOPMENT LLC,,,0,0,0,0,0,208200.00,5409.32,0,12/20/2004,MATCHED
2564,BRICE RD,,COLUMBUS,OH,43068,39.928932,-82.8304757,010-104478,425,COMMERCIAL,LIKELY_RENTAL,COUGHLIN INVESTMENTS LTD,,,0,0,0,0,0,850000.00,30598.16,0,04/23/2024,MATCHED
6395,CENTENNIAL DR,,COLUMBUS,OH,43068,39.9199151,-82.8291344,,,,,,,,,,,,,,,,,UNMATCHED
6450,TEAPOT LN,,COLUMBUS,OH,43068,39.9246766,-82.8276814,530-173728,510,SINGLE_FAMILY,LIKELY_RENTAL,STEINFELD NAOMI,,1984,3,3,0,5,1,200200.00,3041.66,80200,04/08/2011,MATCHED
1019,SUTTON PLACE RD,,COLUMBUS,OH,43068,39.9597708,-82.8267732,550-136901,510,SINGLE_FAMILY,LIKELY_RENTAL,SYCK CAMERON S,,1963,3,1,1,6,1,199700.00,2847.36,210000,01/05/2023,MATCHED
3005,HARTNEY CT,,COLUMBUS,OH,43068,39.9209832,-82.8261024,530-172874,510,SINGLE_FAMILY,LIKELY_RENTAL,MAYER JOHN PATRICK,,1978,3,2,1,7,1,217800.00,3232.3,249900,11/03/2023,MATCHED
6407,PORTSMOUTH DR,,COLUMBUS,OH,43068,39.9574694,-82.8261345,010-135624,510,SINGLE_FAMILY,LIKELY_RENTAL,NIMELY ANTONI T,,1964,4,2,1,7,1,244400.00,3839.44,245700,07/23/2021,MATCHED
6435,NORFOLK DR,,COLUMBUS,OH,43068,39.9583438,-82.8256107,010-135654,510,SINGLE_FAMILY,LIKELY_OWNER,BRAMMER JESSE PRESSCOTT,,1964,4,2,0,7,1,228900.00,3595.76,185000,12/09/2020,MATCHED
6544,DELAWARE CROSSING ST,,COLUMBUS,OH,43068,39.9267608,-82.8248529,,,,,,,,,,,,,,,,,UNMATCHED
6530,TUSSING RD,,COLUMBUS,OH,43068,39.9280147,-82.8247519,,,,,,,,,,,,,,,,,UNMATCHED
6450,NORFOLK DR,,COLUMBUS,OH,43068,39.9588969,-82.8251424,010-135595,510,SINGLE_FAMILY,UNKNOWN,LADIPO ROLAND,,1965,3,2,1,6,1,221500.00,3553.04,0,09/25/1987,MATCHED
6487,CARRIAGE LN,,COLUMBUS,OH,43068,39.9592384,-82.8247623,010-136890,510,SINGLE_FAMILY,LIKELY_OWNER,REAVES ROHSHAWN,,1965,3,2,0,6,1,193100.00,3033.4,210000,01/28/2022,MATCHED
150,ROSEBROOK CT,,COLUMBUS,OH,43068,39.9784831,-82.8249297,,,,,,,,,,,,,,,,,UNMATCHED
3477,HAIL RIDGE DR,,COLUMBUS,OH,43068,39.9141319,-82.8075543,,,,,,,,,,,,,,,,,UNMATCHED
2730,JOHN STEVEN WAY,,COLUMBUS,OH,43068,39.9274243,-82.8078071,,,,,,,,,,,,,,,,,UNMATCHED
7190,BROOKE BLVD,,COLUMBUS,OH,43068,39.9303786,-82.8077025,,,,,,,,,,,,,,,,,UNMATCHED
7188,CANDLESTONE DR,,COLUMBUS,OH,43068,39.9137825,-82.8066375,,,,,,,,,,,,,,,,,UNMATCHED
3418,HAIL RIDGE DR,,COLUMBUS,OH,43068,39.9154931,-82.8069404,,,,,,,,,,,,,,,,,UNMATCHED
7270,HAVENCROFT DR,,COLUMBUS,OH,43068,39.9178422,-82.8060989,,,,,,,,,,,,,,,,,UNMATCHED
7173,SUSANNAH DR,,COLUMBUS,OH,43068,39.9233069,-82.805354,,,,,,,,,,,,,,,,,UNMATCHED
7340,BROOKE BLVD,,COLUMBUS,OH,43068,39.9301682,-82.80557,,,,,,,,,,,,,,,,,UNMATCHED
7355,REYNOLDS CROSSING DR,,COLUMBUS,OH,43068,39.9820656,-82.8062028,550-294187,550,APARTMENT_4PLUS,OWNER_OCCUPIED,YOUNG MARIE,Y,2014,2,2,0,6,1,1600.00,3135.36,199800,05/08/2020,MATCHED
7300,APLIN DR,,COLUMBUS,OH,43068,39.9229261,-82.8044821,,,,,,,,,,,,,,,,,UNMATCHED
7275,SUSANNAH DR,,COLUMBUS,OH,43068,39.9232221,-82.803657,,,,,,,,,,,,,,,,,UNMATCHED
7288,LINDA TRACE,,COLUMBUS,OH,43068,39.9247888,-82.8029341,,,,,,,,,,,,,,,,,UNMATCHED
2557,JONATHAN PARK WAY,,COLUMBUS,OH,43068,39.9304157,-82.8011642,,,,,,,,,,,,,,,,,UNMATCHED
7541,WOODLAND TRACE DR,,COLUMBUS,OH,43068,39.9280205,-82.798357,,,,,,,,,,,,,,,,,UNMATCHED
6366,NORFOLK DR,,COLUMBUS,OH,43068,39.9588822,-82.827461,010-135605,510,SINGLE_FAMILY,OWNER_OCCUPIED,SKUNCA CAROL M,Y,1964,3,2,1,6,1,225500.00,3102.52,0,11/02/2012,MATCHED
806,BRICE RD,,COLUMBUS,OH,43068,39.9640742,-82.8281277,010-143848,510,SINGLE_FAMILY,LIKELY_OWNER,HUDSON REGINALD,,1973,4,2,2,8,1,380400.00,5975.26,248000,07/08/2016,MATCHED
6465,GUNSTOCK CT,,COLUMBUS,OH,43068,39.9232872,-82.8268192,530-173763,510,SINGLE_FAMILY,LIKELY_OWNER,STOWE RAYMOND H,,1979,3,1,1,6,1,199900.00,2966.88,79900,02/26/2013,MATCHED
2999,HARTNEY CT,,COLUMBUS,OH,43068,39.9212445,-82.8259361,530-172873,510,SINGLE_FAMILY,LIKELY_OWNER,MORTON THOMAS,,1978,3,1,1,6,1,187400.00,2781.58,135000,06/12/2019,MATCHED
2830,FREEDOM TRAIL,,COLUMBUS,OH,43068,39.9246933,-82.8256064,,,,,,,,,,,,,,,,,UNMATCHED
6525,TUSSING RD,,COLUMBUS,OH,43068,39.9267142,-82.825459,530-209084,458,COMMERCIAL,UNKNOWN,UNITED DAIRY FARMERS INC,,,0,0,0,0,0,567600.00,12003.58,215000,09/01/1987,MATCHED
98,ROSEBROOK CT,,COLUMBUS,OH,43068,39.9792242,-82.8245444,,,,,,,,,,,,,,,,,UNMATCHED
6533,ROSELAND CT,,COLUMBUS,OH,43068,39.9800316,-82.8244517,,,,,,,,,,,,,,,,,UNMATCHED
6609,BENNELL DR,,COLUMBUS,OH,43068,39.9190544,-82.8227313,530-173803,510,SINGLE_FAMILY,LIKELY_OWNER,GRESHAM DONAVAN ADRIAN,,1980,3,1,1,7,1,181600.00,2758.66,152900,04/29/2020,MATCHED
143,ROSE HILL RD,,COLUMBUS,OH,43068,39.9785709,-82.8233235,,,,,,,,,,,,,,,,,UNMATCHED
3266,HARSHMAN DR,,COLUMBUS,OH,43068,39.9166352,-82.8216724,530-205699,403,COMMERCIAL,LIKELY_RENTAL,AMESBURY APARTMENTS OF COLUMBUS II LLC,,,0,0,0,0,0,2437100.00,49742.18,0,08/17/1998,MATCHED
2888,CHATSWORTH WAY,,COLUMBUS,OH,43068,39.9239538,-82.8210391,,,,,,,,,,,,,,,,,UNMATCHED
395,HITHER CREEK LN,,COLUMBUS,OH,43068,39.9787673,-82.819808,010-323334,553,APARTMENT,LIKELY_RENTAL,ALEXANDER COURT HOLDINGS 1 LLC,,1998,2,2,1,5,1,134800.00,2162.18,0,01/11/2024,MATCHED
6767,TUSSING RD,,COLUMBUS,OH,43068,39.9266116,-82.8188442,530-206054,552,APARTMENT,LIKELY_RENTAL,HRC PROPERTY DEVELOPMENT LLC,,1985,2,1,1,4,1,78700.00,1195.74,2200000,05/02/2023,MATCHED
6827,GORMSLEY DR,,COLUMBUS,OH,43068,39.9181897,-82.8163857,530-211234,510,SINGLE_FAMILY,LIKELY_RENTAL,WHITE PICKET PROPERTIES LLC,,1990,3,1,1,6,1,147000.00,2233.5,0,01/07/2016,MATCHED
3165,CREIGHTON PL,,COLUMBUS,OH,43068,39.9191336,-82.8163143,530-211309,510,SINGLE_FAMILY,LIKELY_RENTAL,ALTO ASSET COMPANY 3 LLC,,1989,3,1,1,6,1,193900.00,2945.72,6582635.96,11/24/2017,MATCHED
6832,METUCHEN PL,,COLUMBUS,OH,43068,39.9221338,-82.8169554,530-192097,510,SINGLE_FAMILY,UNKNOWN,BROWN WILLIAM E,,1984,3,1,1,6,1,189900.00,2818.46,60300,04/13/1984,MATCHED
6825,CENTENNIAL DR,,COLUMBUS,OH,43068,39.9229652,-82.8171054,530-188814,510,SINGLE_FAMILY,OWNER_OCCUPIED,DEMPSTER CATRIONA TTEE,Y,1982,4,2,0,7,1,205700.00,2637.4,0,08/22/2023,MATCHED
6883,GEMSTAR RD,,COLUMBUS,OH,43068,39.9238633,-82.8169633,530-210659,403,COMMERCIAL,LIKELY_RENTAL,INDEPENDANCE VILLAGE REALTY LLC,,,0,0,0,0,0,421300.00,8599.14,11000000,08/29/2022,MATCHED
3155,ARROWSMITH DR,,COLUMBUS,OH,43068,39.9193789,-82.815449,530-209558,510,SINGLE_FAMILY,LIKELY_RENTAL,GTG PROPERTIES LLC,,1989,3,1,1,5,1,181500.00,2757.36,0,05/24/2017,MATCHED
3040,RUMFORD CT,,COLUMBUS,OH,43068,39.9217008,-82.8146324,530-193244,510,SINGLE_FAMILY,LIKELY_OWNER,PRITCHETT FAZENZA A,,1984,3,2,0,6,1,182200.00,2703.98,104900,06/20/2006,MATCHED
2894,ARROWSMITH DR,,COLUMBUS,OH,43068,39.9244707,-82.8145442,530-205954,510,SINGLE_FAMILY,LIKELY_OWNER,SUBEDI KAMAL M,,1987,3,2,0,6,1,217800.00,3232.72,142000,05/29/2018,MATCHED
6934,POLPIS RD,,COLUMBUS,OH,43068,39.9784772,-82.8154319,010-323418,553,APARTMENT,LIKELY_RENTAL,ALEXANDER COURT HOLDINGS 1 LLC,,1998,1,1,0,4,1,98700.00,1583.36,0,01/11/2024,MATCHED
73,POTTERS SHED DR,,COLUMBUS,OH,43068,39.9808578,-82.8152108,010-249393,550,APARTMENT_4PLUS,OWNER_OCCUPIED,LINEK WAYNE M,Y,1999,3,2,0,6,1,181300.00,2408.24,112000,06/24/2015,MATCHED
6992,ROGER MADISON CT,,COLUMBUS,OH,43068,39.9237923,-82.8127058,530-201828,510,SINGLE_FAMILY,LIKELY_OWNER,ALCAUTER EDGAR,,1986,3,1,0,6,1,202400.00,3004.2,162500,08/12/2019,MATCHED
7021,HUMMOCK POND,,COLUMBUS,OH,43068,39.9789194,-82.8132965,010-323114,553,APARTMENT,LIKELY_RENTAL,ALEXANDER COURT HOLDINGS 1 LLC,,1998,2,2,0,5,1,114700.00,1840,0,01/11/2024,MATCHED
164,S REYNOLDSBURG-NEW ALBANY RD,,COLUMBUS,OH,43068,39.9780678,-82.8118111,,,,,,,,,,,,,,,,,UNMATCHED
3054,HOLLYBANK RD,,COLUMBUS,OH,43068,39.9223405,-82.810503,,,,,,,,,,,,,,,,,UNMATCHED
7118,SERENOA DR,,COLUMBUS,OH,43068,39.9783629,-82.8109496,550-276595,510,SINGLE_FAMILY,LIKELY_OWNER,DULAL TEK,,2017,4,2,1,6,1,2000.00,4509.74,328000,10/26/2022,MATCHED
2683,JOHN STEVEN WAY,,COLUMBUS,OH,43068,39.9279257,-82.808674,,,,,,,,,,,,,,,,,UNMATCHED
7056,BROOKE BLVD,,COLUMBUS,OH,43068,39.9304281,-82.8085256,,,,,,,,,,,,,,,,,UNMATCHED
3041,FAYBURROW DR,,COLUMBUS,OH,43068,39.9216392,-82.812008,,,,,,,,,,,,,,,,,UNMATCHED
2885,AMBARWENT RD,,COLUMBUS,OH,43068,39.9251791,-82.8117442,,,,,,,,,,,,,,,,,UNMATCHED
3145,ARBORSYE CT,,COLUMBUS,OH,43068,39.9192034,-82.8102608,,,,,,,,,,,,,,,,,UNMATCHED
2641,JOHN STEVEN WAY,,COLUMBUS,OH,43068,39.9285657,-82.8083953,,,,,,,,,,,,,,,,,UNMATCHED
7253,RONDEAU DR,,COLUMBUS,OH,43068,39.9806059,-82.8087651,550-276100,510,SINGLE_FAMILY,LIKELY_OWNER,TURNER RHONDA D,,2012,3,2,1,6,1,1100.00,4075.12,143362,03/29/2013,MATCHED
7230,SUNFOIL CT,,COLUMBUS,OH,43068,39.9211903,-82.8073603,,,,,,,,,,,,,,,,,UNMATCHED
7363,BROOKE BLVD,,COLUMBUS,OH,43068,39.9295061,-82.8057054,,,,,,,,,,,,,,,,,UNMATCHED
131,SANDRALA DR,,COLUMBUS,OH,43068,39.9809526,-82.8061242,550-288105,550,APARTMENT_4PLUS,LIKELY_OWNER,BOULDWARE REGINA,,2009,3,2,1,5,1,2100.00,3471.8,269900,09/01/2022,MATCHED
7271,FABLEGATE CT,,COLUMBUS,OH,43068,39.915977,-82.804857,,,,,,,,,,,,,,,,,UNMATCHED
3318,BAYSPIRIT DR,,COLUMBUS,OH,43068,39.9169804,-82.8047784,,,,,,,,,,,,,,,,,UNMATCHED
2821,KENGARY WAY,,COLUMBUS,OH,43068,39.9245561,-82.8047826,,,,,,,,,,,,,,,,,UNMATCHED
2612,CASTINE WAY,,COLUMBUS,OH,43068,39.9284546,-82.8048876,,,,,,,,,,,,,,,,,UNMATCHED
7320,APLIN DR,,COLUMBUS,OH,43068,39.9228639,-82.8039745,,,,,,,,,,,,,,,,,UNMATCHED
7344,APLIN DR,,COLUMBUS,OH,43068,39.9228457,-82.8032766,,,,,,,,,,,,,,,,,UNMATCHED
2787,JONATHAN PARK WAY,,COLUMBUS,OH,43068,39.9278061,-82.8017405,,,,,,,,,,,,,,,,,UNMATCHED
2727,JONATHAN PARK WAY,,COLUMBUS,OH,43068,39.9287517,-82.8020271,,,,,,,,,,,,,,,,,UNMATCHED
3197,HARSHMAN DR,,COLUMBUS,OH,43068,39.9173752,-82.8217509,530-205699,403,COMMERCIAL,LIKELY_RENTAL,AMESBURY APARTMENTS OF COLUMBUS II LLC,,,0,0,0,0,0,2437100.00,49742.18,0,08/17/1998,MATCHED
6559,SHENANDOAH DR,,COLUMBUS,OH,43068,39.9581749,-82.8221817,010-135673,510,SINGLE_FAMILY,UNKNOWN,ELDER LILLIAN D,,1969,4,2,0,7,1,196500.00,3086.8,77900,07/03/1991,MATCHED
6613,BALSAM DR,,COLUMBUS,OH,43068,39.9599583,-82.8215301,550-137006,510,SINGLE_FAMILY,LIKELY_OWNER,KING ELIJAH W,,1964,3,1,1,6,1,164700.00,2348.36,125000,07/29/2020,MATCHED
6717,MOREHAMPTON CT,,COLUMBUS,OH,43068,39.9161366,-82.8206037,,,,,,,,,,,,,,,,,UNMATCHED
6700,MOREHAMPTON CT,,COLUMBUS,OH,43068,39.9166875,-82.819936,,,,,,,,,,,,,,,,,UNMATCHED
3224,HADDINGTON DR,,COLUMBUS,OH,43068,39.9174086,-82.8192405,,,,,,,,,,,,,,,,,UNMATCHED
6723,CHATSWORTH CT,,COLUMBUS,OH,43068,39.9237621,-82.8198616,530-177876,510,SINGLE_FAMILY,LIKELY_OWNER,POLISENO MICHAEL A,,1979,4,2,1,8,1,241300.00,3581.28,0,12/06/1979,MATCHED
6800,GORMSLEY DR,,COLUMBUS,OH,43068,39.9183351,-82.8172323,530-211274,510,SINGLE_FAMILY,LIKELY_RENTAL,TRUETT LATONYA J,,1991,3,1,1,6,1,190400.00,2826.1,134900,10/03/2017,MATCHED
2802,ALBEMARLE DR,,COLUMBUS,OH,43068,39.9264647,-82.8173389,530-203799,403,COMMERCIAL,LIKELY_RENTAL,JEFFERSON COMMONS APT LLC,,,0,0,0,0,0,961200.00,19618.94,2700000,04/05/2011,MATCHED
301,HITHER CREEK LN,,COLUMBUS,OH,43068,39.9790848,-82.8181573,010-323314,553,APARTMENT,LIKELY_RENTAL,ALEXANDER COURT HOLDINGS 1 LLC,,1998,3,2,1,5,1,154800.00,2482.98,0,01/11/2024,MATCHED
292,SQUAM RD,,COLUMBUS,OH,43068,39.9786032,-82.8175663,010-323365,553,APARTMENT,LIKELY_RENTAL,ALEXANDER COURT HOLDINGS 1 LLC,,1998,2,2,0,5,1,100400.00,1610.4,0,01/11/2024,MATCHED
2770,BRICE RD,,COLUMBUS,OH,43068,39.9246204,-82.8300879,530-215042,436,COMMERCIAL,LIKELY_RENTAL,NEW ASIAN STAR REALTY INC,,,0,0,0,0,0,690000.00,16383.62,0,08/25/2017,MATCHED
2828,SPINNAKER LOOP,,COLUMBUS,OH,43068,39.9254476,-82.8164565,,,,,,,,,,,,,,,,,UNMATCHED
6927,AMERICANA PKWY,,COLUMBUS,OH,43068,39.9293306,-82.8161505,,,,,,,,,,,,,,,,,UNMATCHED
6870,POLPIS RD,,COLUMBUS,OH,43068,39.9785127,-82.8165061,010-323400,553,APARTMENT,LIKELY_RENTAL,ALEXANDER COURT HOLDINGS 1 LLC,,1998,1,1,0,4,1,98700.00,1583.36,0,01/11/2024,MATCHED
6909,POLPIS RD,,COLUMBUS,OH,43068,39.9781745,-82.8160181,,,,,,,,,,,,,,,,,UNMATCHED
6885,HUMMOCK POND,,COLUMBUS,OH,43068,39.9791734,-82.8158347,010-323226,553,APARTMENT,LIKELY_RENTAL,ALEXANDER COURT HOLDINGS 1 LLC,,1998,1,1,0,3,1,85100.00,1365.22,0,01/11/2024,MATCHED
6950,AMERICANA PKWY,,COLUMBUS,OH,43068,39.930315,-82.8144281,,,,,,,,,,,,,,,,,UNMATCHED
2932,BRICE RD,,COLUMBUS,OH,43068,39.9178891,-82.8275059,,,,,,,,,,,,,,,,,UNMATCHED
1072,BRICE RD,,COLUMBUS,OH,43068,39.9585445,-82.8274809,010-135646,510,SINGLE_FAMILY,LIKELY_OWNER,SIMCOE GAIL ALISON,,1964,3,1,2,7,1,185400.00,2912.68,90000,02/11/2013,MATCHED
6946,CANDLISH DR,,COLUMBUS,OH,43068,39.9230285,-82.8139717,530-194718,510,SINGLE_FAMILY,LIKELY_OWNER,PORTER BREA M,,1984,3,1,2,6,1,216000.00,3205.58,245000,09/21/2022,MATCHED
2836,BANNON CT,,COLUMBUS,OH,43068,39.9261598,-82.8125469,530-206430,510,SINGLE_FAMILY,LIKELY_RENTAL,GTG PROPERTIES LLC,,1987,3,1,0,6,1,191500.00,2909.26,0,05/24/2017,MATCHED
7017,HUMMOCK POND,,COLUMBUS,OH,43068,39.9790375,-82.8132578,010-323112,553,APARTMENT,LIKELY_RENTAL,ALEXANDER COURT HOLDINGS 1 LLC,,1998,2,2,0,5,1,114700.00,1840,0,01/11/2024,MATCHED
3086,FAYBURROW DR,,COLUMBUS,OH,43068,39.9205913,-82.8117181,,,,,,,,,,,,,,,,,UNMATCHED
7114,AUSTRIAN WAY,,COLUMBUS,OH,43068,39.9811768,-82.8119186,,,,,,,,,,,,,,,,,UNMATCHED
3018,HOLLYBANK RD,,COLUMBUS,OH,43068,39.923178,-82.810414,,,,,,,,,,,,,,,,,UNMATCHED
7125,SERENOA DR,,COLUMBUS,OH,43068,39.9780204,-82.8107126,550-276598,510,SINGLE_FAMILY,OWNER_OCCUPIED,HAWKINS KARL M,Y,2005,3,3,1,7,1,1700.00,3552.08,0,10/18/2016,MATCHED
1045,BRICE RD,,COLUMBUS,OH,43068,39.9591082,-82.8281256,010-135607,510,SINGLE_FAMILY,LIKELY_OWNER,PRICE JOHNNA,,1964,3,2,1,6,1,227500.00,3573.76,235900,02/01/2022,MATCHED
6591,E BROAD ST,,COLUMBUS,OH,43068,39.9808503,-82.8280828,,,,,,,,,,,,,,,,,UNMATCHED
